id,sentence1,sentence2,classification,Text_Cleaned1,lemmatized_text1,Text_Cleaned2,lemmatized_text2,cosine_similarity_score,overlap_score,overlap2_score,cosine/length_ratio,jaccard_similarity_score,lemma_jaccard_score,overall_sim_score,overall_similarity_path_semantic,overall_similarity_wup_semantic,overall_similarity_combined_semantic,jaccard_distance_bigrams,cosine_similarity_bigrams,bigram_similarity,jaccard_distance_trigrams,cosine_similarity_trigrams,trigram_similarity,jaccard_distance_quadgrams,cosine_similarity_quadgrams,quadgram_similarity
train_id_7,"It will cost about $ 20,000 per eight-week course of treatment , comparable to other injected cancer therapies , a spokeswoman said .","It will cost about $ 20,000 per average course of treatment -16 to 17 weeks .",0,"['cost', '20', '000', 'per', 'eight', 'week', 'course', 'treatment', 'comparable', 'injected', 'cancer', 'therapies', 'spokeswoman', 'said']","['cost', '20', '000', 'per', 'eight', 'week', 'course', 'treatment', 'comparable', 'injected', 'cancer', 'therapy', 'spokeswoman', 'said']","['cost', '20', '000', 'per', 'average', 'course', 'treatment', '16', '17', 'weeks']","['cost', '20', '000', 'per', 'average', 'course', 'treatment', '16', '17', 'week']",0.50709255283711,0.8285714285714285,0.75,0.36220896631222144,0.3333333333333333,0.4117647058823529,0.5300840979814009,0.5623211998143824,0.5070788183694528,0.5462450421883054,0.2222222222222222,0.36980013081681945,0.18181818181818182,0.1111111111111111,0.20412414523193148,0.1,0.058823529411764705,0.11396057645963795,0.05555555555555555
train_id_8,""" We see the First Amendment to protect religious liberty , not crush religious liberty , "" said Patrick Mahoney , director of the Christian Defense Coalition .",""" We put the call out , "" said the Rev. Patrick J. Mahoney , director of the Christian Defense Coalition .",0,"['see', 'first', 'amendment', 'protect', 'religious', 'liberty', 'crush', 'religious', 'liberty', 'said', 'patrick', 'mahoney', 'director', 'christian', 'defense', 'coalition']","['see', 'first', 'amendment', 'protect', 'religious', 'liberty', 'crush', 'religious', 'liberty', 'said', 'patrick', 'mahoney', 'director', 'christian', 'defense', 'coalition']","['put', 'call', 'said', 'rev', 'patrick', 'j', 'mahoney', 'director', 'christian', 'defense', 'coalition']","['put', 'call', 'said', 'rev', 'patrick', 'j', 'mahoney', 'director', 'christian', 'defense', 'coalition']",0.47193990372426947,0.8011363636363636,0.7407407407407407,0.32445868381043524,0.3888888888888889,0.3888888888888889,0.5514125329933308,0.6033783212555296,0.5103728991596638,0.5674930087157288,0.2,0.30678599553894814,0.16666666666666666,0.15,0.2672612419124244,0.13043478260869565,0.10526315789473684,0.19611613513818402,0.09523809523809523
train_id_29,"Hispanics , the fastest growing ethnic group in the US , have overtaken blacks to become the largest minority in the US , according to newly released government figures .","Hispanics have officially overtaken African Americans as the largest minority group in the US , according to a report released by the US Census Bureau .",0,"['hispanics', 'fastest', 'growing', 'ethnic', 'group', 'us', 'overtaken', 'blacks', 'become', 'largest', 'minority', 'us', 'according', 'newly', 'released', 'government', 'figures']","['hispanic', 'fastest', 'growing', 'ethnic', 'group', 'u', 'overtaken', 'black', 'become', 'largest', 'minority', 'u', 'according', 'newly', 'released', 'government', 'figure']","['hispanics', 'officially', 'overtaken', 'african', 'americans', 'largest', 'minority', 'group', 'us', 'according', 'report', 'released', 'us', 'census', 'bureau']","['hispanic', 'officially', 'overtaken', 'african', 'american', 'largest', 'minority', 'group', 'u', 'according', 'report', 'released', 'u', 'census', 'bureau']",0.6120563724821229,0.9294117647058824,0.71875,0.5400497404254025,0.36363636363636365,0.36363636363636365,0.5391788472640596,0.6360124576454242,0.6098803419394074,0.6450671252139792,0.1111111111111111,0.2004459314343183,0.1,0.0,0.0,0.0,0.0,0.0,0.0
train_id_39,"The Globe reported that Smiledge hasn 't spoken with his son , Joseph Druce , in eight years .",Smiledge said he hasn 't spoken with his son in eight years and wants nothing to do with him .,0,"['globe', 'reported', 'smiledge', 'spoken', 'son', 'joseph', 'druce', 'eight', 'years']","['globe', 'reported', 'smiledge', 'spoken', 'son', 'joseph', 'druce', 'eight', 'year']","['smiledge', 'said', 'spoken', 'son', 'eight', 'years', 'wants', 'nothing']","['smiledge', 'said', 'spoken', 'son', 'eight', 'year', 'want', 'nothing']",0.5892556509887895,0.9305555555555556,0.7058823529411764,0.523782800878924,0.4166666666666667,0.4166666666666667,0.5920474583051322,0.3783317438052308,0.3962039343601217,0.4011152575458508,0.15384615384615385,0.26726124191242434,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
train_id_42,The Securities and Exchange Commission brought a related civil case on Thursday .,The Securities and Exchange Commission filed a civil fraud suit against the teen in Boston .,0,"['securities', 'exchange', 'commission', 'brought', 'related', 'civil', 'case', 'thursday']","['security', 'exchange', 'commission', 'brought', 'related', 'civil', 'case', 'thursday']","['securities', 'exchange', 'commission', 'filed', 'civil', 'fraud', 'suit', 'teen', 'boston']","['security', 'exchange', 'commission', 'filed', 'civil', 'fraud', 'suit', 'teen', 'boston']",0.4714045207910316,0.9444444444444444,0.7647058823529411,0.4190262407031392,0.3076923076923077,0.3076923076923077,0.5193978856555596,0.4733145318622035,0.4628852895647422,0.4853921699840145,0.15384615384615385,0.26726124191242434,0.13333333333333333,0.08333333333333333,0.1543033499620919,0.07692307692307693,0.0,0.0,0.0
train_id_43,"Spot gold was quoted at $ 367.90 / 368.60 an ounce at 1000 GMT , having marched up to $ 369.50 -- a level not seen since February 10 .","Spot gold was quoted at $ 358.65 / 359.15 an ounce at 0500 GMT , having darted as high as $ 359.25 -- a level not seen since February 25 .",0,"['spot', 'gold', 'quoted', '367', '90', '368', '60', 'ounce', '1000', 'gmt', 'marched', '369', '50', 'level', 'seen', 'since', 'february', '10']","['spot', 'gold', 'quoted', '367', '90', '368', '60', 'ounce', '1000', 'gmt', 'marched', '369', '50', 'level', 'seen', 'since', 'february', '10']","['spot', 'gold', 'quoted', '358', '65', '359', '15', 'ounce', '0500', 'gmt', 'darted', 'high', '359', '25', 'level', 'seen', 'since', 'february', '25']","['spot', 'gold', 'quoted', '358', '65', '359', '15', 'ounce', '0500', 'gmt', 'darted', 'high', '359', '25', 'level', 'seen', 'since', 'february', '25']",0.4423258684646915,0.9736842105263157,0.7567567567567568,0.4190455595981288,0.34615384615384615,0.34615384615384615,0.5420355826517915,0.6722985704895905,0.6210005961844196,0.6632418625380596,0.16666666666666666,0.2858309752375147,0.14285714285714285,0.1,0.18190171877724973,0.09090909090909091,0.03333333333333333,0.06454972243679027,0.03225806451612903
train_id_76,"Bulger 's brother is now on the agency 's ' '10 Most Wanted ' ' list , sought in connection with 21 murders .","Bulger 's brother , a former FBI informant , is now on the law enforcement agency 's "" 10 Most Wanted "" list .",0,"['bulger', 'brother', 'agency', '10', 'wanted', 'list', 'sought', 'connection', '21', 'murders']","['bulger', 'brother', 'agency', '10', 'wanted', 'list', 'sought', 'connection', '21', 'murder']","['bulger', 'brother', 'former', 'fbi', 'informant', 'law', 'enforcement', 'agency', '10', 'wanted', 'list']","['bulger', 'brother', 'former', 'fbi', 'informant', 'law', 'enforcement', 'agency', '10', 'wanted', 'list']",0.5720775535473553,0.9454545454545454,0.7142857142857143,0.5200705032248685,0.4,0.4,0.5844875297485307,0.47407686217919054,0.44910299646174245,0.4679486266298352,0.26666666666666666,0.4216370213557839,0.21052631578947367,0.13333333333333333,0.2357022603955158,0.11764705882352941,0.07142857142857142,0.13363062095621217,0.06666666666666667
train_id_85,"Think Dynamics , which is based in Toronto , will become part of IBM 's Software Group .","The 36 employees at Think Dynamics will remain in Toronto and become IBM employees , Crowe said .",0,"['think', 'dynamics', 'based', 'toronto', 'become', 'part', 'ibm', 'software', 'group']","['think', 'dynamic', 'based', 'toronto', 'become', 'part', 'ibm', 'software', 'group']","['36', 'employees', 'think', 'dynamics', 'remain', 'toronto', 'become', 'ibm', 'employees', 'crowe', 'said']","['36', 'employee', 'think', 'dynamic', 'remain', 'toronto', 'become', 'ibm', 'employee', 'crowe', 'said']",0.4622501635210243,0.898989898989899,0.75,0.3782046792444745,0.35714285714285715,0.35714285714285715,0.546262013775921,0.3700157607471525,0.45750290247678016,0.43004385860539124,0.125,0.22360679774997896,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
train_id_113,"In addition , primary care trusts ( PCTs ) were given star ratings for the first time this year .",Primary Care Trusts and Mental Health Trusts have also been formally rated for the first time this year .,0,"['addition', 'primary', 'care', 'trusts', 'pcts', 'given', 'star', 'ratings', 'first', 'time', 'year']","['addition', 'primary', 'care', 'trust', 'pct', 'given', 'star', 'rating', 'first', 'time', 'year']","['primary', 'care', 'trusts', 'mental', 'health', 'trusts', 'also', 'formally', 'rated', 'first', 'time', 'year']","['primary', 'care', 'trust', 'mental', 'health', 'trust', 'also', 'formally', 'rated', 'first', 'time', 'year']",0.5640760748177662,0.9545454545454546,0.7391304347826086,0.517069735249619,0.375,0.375,0.5723291856101521,0.6083925974215504,0.5057755081437609,0.5755035676745197,0.23529411764705882,0.38138503569823695,0.19047619047619047,0.11764705882352941,0.21081851067789195,0.10526315789473684,0.0,0.0,0.0
train_id_197,"Southwest 's net income amounted to $ 246 million , or 30 cents per share .","With the government grant added in , the airline earned $ 246 million , or 30 cents a share .",0,"['southwest', 'net', 'income', 'amounted', '246', 'million', '30', 'cents', 'per', 'share']","['southwest', 'net', 'income', 'amounted', '246', 'million', '30', 'cent', 'per', 'share']","['government', 'grant', 'added', 'airline', 'earned', '246', 'million', '30', 'cents', 'share']","['government', 'grant', 'added', 'airline', 'earned', '246', 'million', '30', 'cent', 'share']",0.4999999999999999,1.0,0.75,0.4999999999999999,0.3333333333333333,0.3333333333333333,0.5555555555555555,0.44033490704014355,0.4752909387439186,0.45978460148080785,0.2,0.3333333333333333,0.16666666666666666,0.14285714285714285,0.24999999999999994,0.125,0.07692307692307693,0.14285714285714285,0.07142857142857142
