id,sentence1,sentence2,classification,Text_Cleaned1,lemmatized_text1,Text_Cleaned2,lemmatized_text2,cosine_similarity_score,overlap_score,overlap2_score,cosine/length_ratio,jaccard_similarity_score,lemma_jaccard_score,overall_sim_score,overall_similarity_path_semantic,overall_similarity_wup_semantic,overall_similarity_combined_semantic,jaccard_distance_bigrams,cosine_similarity_bigrams,bigram_similarity,jaccard_distance_trigrams,cosine_similarity_trigrams,trigram_similarity,jaccard_distance_quadgrams,cosine_similarity_quadgrams,quadgram_similarity
train_id_8,""" We see the First Amendment to protect religious liberty , not crush religious liberty , "" said Patrick Mahoney , director of the Christian Defense Coalition .",""" We put the call out , "" said the Rev. Patrick J. Mahoney , director of the Christian Defense Coalition .",0.0,"['see', 'first', 'amendment', 'protect', 'religious', 'liberty', 'crush', 'religious', 'liberty', 'said', 'patrick', 'mahoney', 'director', 'christian', 'defense', 'coalition']","['see', 'first', 'amendment', 'protect', 'religious', 'liberty', 'crush', 'religious', 'liberty', 'said', 'patrick', 'mahoney', 'director', 'christian', 'defense', 'coalition']","['put', 'call', 'said', 'rev', 'patrick', 'j', 'mahoney', 'director', 'christian', 'defense', 'coalition']","['put', 'call', 'said', 'rev', 'patrick', 'j', 'mahoney', 'director', 'christian', 'defense', 'coalition']",0.47193990372426947,0.8011363636363636,0.7407407407407407,0.32445868381043524,0.3888888888888889,0.3888888888888889,0.5514125329933308,0.5522705409364757,0.45719908166612006,0.47757276772222673,0.2,0.30678599553894814,0.16666666666666666,0.15,0.2672612419124244,0.13043478260869565,0.10526315789473684,0.19611613513818402,0.09523809523809523
train_id_16,""" Due to economic and creative realities , many key people will not be returning , "" producer David E. Kelley said in a statement .",""" Due to economic and creative realities , many key people will not be returning , including Dylan , "" Kelley said Monday .",1.0,"['due', 'economic', 'creative', 'realities', 'many', 'key', 'people', 'returning', 'producer', 'david', 'e', 'kelley', 'said', 'statement']","['due', 'economic', 'creative', 'reality', 'many', 'key', 'people', 'returning', 'producer', 'david', 'e', 'kelley', 'said', 'statement']","['due', 'economic', 'creative', 'realities', 'many', 'key', 'people', 'returning', 'including', 'dylan', 'kelley', 'said', 'monday']","['due', 'economic', 'creative', 'reality', 'many', 'key', 'people', 'returning', 'including', 'dylan', 'kelley', 'said', 'monday']",0.7412493166611013,0.945054945054945,0.6296296296296297,0.6883029368995941,0.5882352941176471,0.5882352941176471,0.7133648999649087,0.4898587848708944,0.5066233009001131,0.47457306843234986,0.47058823529411764,0.6405126152203486,0.32,0.35294117647058826,0.5222329678670935,0.2608695652173913,0.3125,0.4767312946227962,0.23809523809523808
train_id_19,""" Tomorrow at the Mission Inn , I have the opportunity to congratulate the governor-elect of the great state of California .",""" I have the opportunity to congratulate the governor-elect of the great state of California , and I 'm looking forward to it . """,0.0,"['tomorrow', 'mission', 'inn', 'opportunity', 'congratulate', 'governor', 'elect', 'great', 'state', 'california']","['tomorrow', 'mission', 'inn', 'opportunity', 'congratulate', 'governor', 'elect', 'great', 'state', 'california']","['opportunity', 'congratulate', 'governor', 'elect', 'great', 'state', 'california', 'looking', 'forward']","['opportunity', 'congratulate', 'governor', 'elect', 'great', 'state', 'california', 'looking', 'forward']",0.7378647873726218,0.9222222222222222,0.631578947368421,0.6640783086353597,0.5833333333333334,0.5833333333333334,0.7051166549057268,0.8158476779846071,0.6453539555678307,0.7156371048268508,0.5454545454545454,0.7071067811865475,0.35294117647058826,0.5,0.6681531047810609,0.3333333333333333,0.4444444444444444,0.6172133998483676,0.3076923076923077
train_id_34,""" These despicable acts were committed by killers whose only faith is hate , "" Bush said , adding that the United States will find the killers .",These despicable acts were committed by killers whose only faith is hate and the United States will find the killers and they will learn the meaning of American justice .,0.0,"['despicable', 'acts', 'committed', 'killers', 'whose', 'faith', 'hate', 'bush', 'said', 'adding', 'united', 'states', 'find', 'killers']","['despicable', 'act', 'committed', 'killer', 'whose', 'faith', 'hate', 'bush', 'said', 'adding', 'united', 'state', 'find', 'killer']","['despicable', 'acts', 'committed', 'killers', 'whose', 'faith', 'hate', 'united', 'states', 'find', 'killers', 'learn', 'meaning', 'american', 'justice']","['despicable', 'act', 'committed', 'killer', 'whose', 'faith', 'hate', 'united', 'state', 'find', 'killer', 'learn', 'meaning', 'american', 'justice']",0.7882407813680822,0.9476190476190476,0.6206896551724138,0.7356913959435434,0.5882352941176471,0.5882352941176471,0.7155376961268755,0.6162845644224701,0.6899633571210457,0.6448266850087794,0.5,0.6671243849949912,0.3333333333333333,0.3888888888888889,0.5604485383178051,0.28,0.2777777777777778,0.4351941398892446,0.21739130434782608
train_id_35,""" It is about a third of what I owe in the world , "" he told reporters .","It ain 't coming to me , but it 's only about a third of what I owe in the world .",0.0,"['third', 'owe', 'world', 'told', 'reporters']","['third', 'owe', 'world', 'told', 'reporter']","['coming', 'third', 'owe', 'world']","['coming', 'third', 'owe', 'world']",0.6708203932499369,0.85,0.6666666666666667,0.5366563145999496,0.5,0.5,0.6314757303333053,0.4208692275463177,0.3732690135199154,0.3729947415749307,0.4,0.5773502691896258,0.2857142857142857,0.25,0.40824829046386296,0.2,0.0,0.0,0.0
train_id_53,"The company added , "" until more facts are presented , Lindows.com will not take a position as to the validity of the claims presented by either side . """,""" Until more facts are presented , Lindows.com will not take a position as to the validity of the claims presented by either side , "" Lindows said in a statement .",1.0,"['company', 'added', 'facts', 'presented', 'lindows', 'com', 'take', 'position', 'validity', 'claims', 'presented', 'either', 'side']","['company', 'added', 'fact', 'presented', 'lindows', 'com', 'take', 'position', 'validity', 'claim', 'presented', 'either', 'side']","['facts', 'presented', 'lindows', 'com', 'take', 'position', 'validity', 'claims', 'presented', 'either', 'side', 'lindows', 'said', 'statement']","['fact', 'presented', 'lindows', 'com', 'take', 'position', 'validity', 'claim', 'presented', 'either', 'side', 'lindows', 'said', 'statement']",0.8520128672302585,0.9395604395604396,0.5925925925925926,0.7911548052852401,0.7142857142857143,0.7142857142857143,0.7804807859155685,0.5320518716085718,0.5861120221566269,0.5435149698138741,0.6666666666666666,0.8006407690254358,0.4,0.6428571428571429,0.7833494518006403,0.391304347826087,0.6153846153846154,0.7627700713964739,0.38095238095238093
train_id_55,""" One can say that the euro at the moment is about at the level which better reflects the fundamentals , "" he said .",""" The euro at the moment is at a level that better reflects the fundamentals , "" the ECB president said .",1.0,"['one', 'say', 'euro', 'moment', 'level', 'better', 'reflects', 'fundamentals', 'said']","['one', 'say', 'euro', 'moment', 'level', 'better', 'reflects', 'fundamental', 'said']","['euro', 'moment', 'level', 'better', 'reflects', 'fundamentals', 'ecb', 'president', 'said']","['euro', 'moment', 'level', 'better', 'reflects', 'fundamental', 'ecb', 'president', 'said']",0.7777777777777778,1.0,0.6111111111111112,0.7777777777777778,0.6363636363636364,0.6363636363636364,0.7575757575757575,0.3639794922843598,0.3892123100470098,0.353058167380175,0.45454545454545453,0.6249999999999999,0.3125,0.4,0.5714285714285714,0.2857142857142857,0.3333333333333333,0.5000000000000001,0.25
train_id_63,"Nonetheless , the open-source guru insisted , "" This attack was wrong , and it was dangerous to our goals . """,""" This attack was wrong , and it was dangerous to our goals , "" Raymond said .",1.0,"['nonetheless', 'open', 'source', 'guru', 'insisted', 'attack', 'wrong', 'dangerous', 'goals']","['nonetheless', 'open', 'source', 'guru', 'insisted', 'attack', 'wrong', 'dangerous', 'goal']","['attack', 'wrong', 'dangerous', 'goals', 'raymond', 'said']","['attack', 'wrong', 'dangerous', 'goal', 'raymond', 'said']",0.5443310539518174,0.7777777777777778,0.7333333333333334,0.36288736930121157,0.36363636363636365,0.36363636363636365,0.5145897694001511,0.6673827822544829,0.5941292226959658,0.6104935232584161,0.3,0.4743416490252569,0.23076923076923078,0.2222222222222222,0.3779644730092272,0.18181818181818182,0.125,0.23570226039551587,0.1111111111111111
train_id_70,""" I think 70 percent of the work is already done , "" Tauzin told reporters in the Capitol .",""" About 70 percent of the work is already done , "" Mr. Tauzin said .",1.0,"['think', '70', 'percent', 'work', 'already', 'done', 'tauzin', 'told', 'reporters', 'capitol']","['think', '70', 'percent', 'work', 'already', 'done', 'tauzin', 'told', 'reporter', 'capitol']","['70', 'percent', 'work', 'already', 'done', 'mr', 'tauzin', 'said']","['70', 'percent', 'work', 'already', 'done', 'mr', 'tauzin', 'said']",0.6708203932499369,0.85,0.6666666666666667,0.5366563145999496,0.5,0.5,0.6314757303333053,0.5225301745824791,0.4669358806165956,0.4694347013588524,0.3333333333333333,0.5039526306789696,0.25,0.2727272727272727,0.43301270189221935,0.21428571428571427,0.2,0.33806170189140655,0.16666666666666666
train_id_82,""" This is , I think , a very seminal moment in our agency 's history , "" Mr O 'Keefe said .",""" I think we are at a seminal moment in the history of this agency , "" he said .",1.0,"['think', 'seminal', 'moment', 'agency', 'history', 'mr', 'keefe', 'said']","['think', 'seminal', 'moment', 'agency', 'history', 'mr', 'keefe', 'said']","['think', 'seminal', 'moment', 'history', 'agency', 'said']","['think', 'seminal', 'moment', 'history', 'agency', 'said']",0.8660254037844387,0.75,0.5714285714285714,0.649519052838329,0.75,0.75,0.788675134594813,0.5501116192737641,0.5392730424708123,0.5313510794110756,0.2,0.33806170189140655,0.16666666666666666,0.1111111111111111,0.20412414523193154,0.1,0.0,0.0,0.0
